,instance,init_temperature,min_temperature,cooling_coefficient,equilibrium,cost_coefficient,relative_absolute_error,is_instance_optimal,cost,weight,is_solution
0,wuf20-01,100.0,0.0001,0.9,80,5,0.0,True,2293,2293,True
1,wuf20-01,100.0,0.0001,0.9,80,5,0.0,False,2177,2177,True
2,wuf20-01,100.0,0.0001,0.9,80,5,0.0,True,2293,2293,True
3,wuf20-01,100.0,0.0001,0.9,80,5,0.0,True,2293,2293,True
4,wuf20-01,100.0,0.0001,0.9,80,5,0.0,False,2177,2177,True
5,wuf20-02,100.0,0.0001,0.9,80,5,0.0,True,3972,3972,True
6,wuf20-02,100.0,0.0001,0.9,80,5,0.0,False,3936,3936,True
7,wuf20-02,100.0,0.0001,0.9,80,5,0.0,False,3936,3936,True
8,wuf20-02,100.0,0.0001,0.9,80,5,0.0,True,3972,3972,True
9,wuf20-02,100.0,0.0001,0.9,80,5,0.0,True,3972,3972,True
10,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
11,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
12,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
13,wuf20-03,100.0,0.0001,0.9,80,5,0.0,True,4005,4005,True
14,wuf20-03,100.0,0.0001,0.9,80,5,0.01098901098901095,False,2403,3738,False
15,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,2047,2047,True
16,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,2047,2047,True
17,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,1869,1869,True
18,wuf20-04,100.0,0.0001,0.9,80,5,0.0,False,1869,1869,True
19,wuf20-04,100.0,0.0001,0.9,80,5,0.0,True,2136,2136,True
20,wuf20-05,100.0,0.0001,0.9,80,5,0.0,True,3477,3477,True
21,wuf20-05,100.0,0.0001,0.9,80,5,0.0,False,3272,3272,True
22,wuf20-05,100.0,0.0001,0.9,80,5,0.0,True,3477,3477,True
23,wuf20-05,100.0,0.0001,0.9,80,5,0.0,True,3477,3477,True
24,wuf20-05,100.0,0.0001,0.9,80,5,0.0,True,3477,3477,True
25,wuf20-06,100.0,0.0001,0.9,80,5,0.0,True,4368,4368,True
26,wuf20-06,100.0,0.0001,0.9,80,5,0.0,True,4368,4368,True
27,wuf20-06,100.0,0.0001,0.9,80,5,0.0,True,4368,4368,True
28,wuf20-06,100.0,0.0001,0.9,80,5,0.0,True,4368,4368,True
29,wuf20-06,100.0,0.0001,0.9,80,5,0.0,True,4368,4368,True
30,wuf20-07,100.0,0.0001,0.9,80,5,0.0,True,6947,6947,True
31,wuf20-07,100.0,0.0001,0.9,80,5,0.0,True,6947,6947,True
32,wuf20-07,100.0,0.0001,0.9,80,5,0.0,True,6947,6947,True
33,wuf20-07,100.0,0.0001,0.9,80,5,0.0,False,6522,6522,True
34,wuf20-07,100.0,0.0001,0.9,80,5,0.0,True,6947,6947,True
35,wuf20-08,100.0,0.0001,0.9,80,5,0.0,True,3839,3839,True
36,wuf20-08,100.0,0.0001,0.9,80,5,0.0,True,3839,3839,True
37,wuf20-08,100.0,0.0001,0.9,80,5,0.0,True,3839,3839,True
38,wuf20-08,100.0,0.0001,0.9,80,5,0.0,True,3839,3839,True
39,wuf20-08,100.0,0.0001,0.9,80,5,0.0,True,3839,3839,True
40,wuf20-09,100.0,0.0001,0.9,80,5,0.0,True,12738,12738,True
41,wuf20-09,100.0,0.0001,0.9,80,5,0.0,True,12738,12738,True
42,wuf20-09,100.0,0.0001,0.9,80,5,0.01098901098901095,False,6949,12739,False
43,wuf20-09,100.0,0.0001,0.9,80,5,0.01098901098901095,False,5792,11582,False
44,wuf20-09,100.0,0.0001,0.9,80,5,0.01098901098901095,False,5792,11582,False
45,wuf20-010,100.0,0.0001,0.9,80,5,0.0,True,4399,4399,True
46,wuf20-010,100.0,0.0001,0.9,80,5,0.0,True,4399,4399,True
47,wuf20-010,100.0,0.0001,0.9,80,5,0.0,True,4399,4399,True
48,wuf20-010,100.0,0.0001,0.9,80,5,0.0,True,4399,4399,True
49,wuf20-010,100.0,0.0001,0.9,80,5,0.0,True,4399,4399,True
