,instance,init_temperature,min_temperature,cooling_coefficient,equilibrium,cost_coefficient,relative_absolute_error,is_instance_optimal,cost,weight,is_solution
0,wuf50-01,20175,0.0001,0.9,100,3,0.013761467889908285,False,7125,15306,False
1,wuf50-01,20175,0.0001,0.9,100,3,0.013761467889908285,False,8943,17124,False
2,wuf50-01,20175,0.0001,0.9,100,3,0.013761467889908285,False,5457,13638,False
3,wuf50-01,20175,0.0001,0.9,100,3,0.0,False,19392,19392,True
4,wuf50-01,20175,0.0001,0.9,100,3,0.00917431192660545,False,11364,16818,False
5,wuf50-02,24387,0.0001,0.9,100,3,0.00917431192660545,False,14040,19356,False
6,wuf50-02,24387,0.0001,0.9,100,3,0.004587155963302725,False,17288,19946,False
7,wuf50-02,24387,0.0001,0.9,100,3,0.00917431192660545,False,13446,18762,False
8,wuf50-02,24387,0.0001,0.9,100,3,0.00917431192660545,False,14629,19945,False
9,wuf50-02,24387,0.0001,0.9,100,3,0.00917431192660545,False,12558,17874,False
10,wuf50-03,22611,0.0001,0.9,100,3,0.0,False,21154,21154,True
11,wuf50-03,22611,0.0001,0.9,100,3,0.0,False,20712,20712,True
12,wuf50-03,22611,0.0001,0.9,100,3,0.0,False,21022,21022,True
13,wuf50-03,22611,0.0001,0.9,100,3,0.0,False,20714,20714,True
14,wuf50-03,22611,0.0001,0.9,100,3,0.0,False,19704,19704,True
15,wuf50-04,16519,0.0001,0.9,100,3,0.004587155963302725,False,13776,15951,False
16,wuf50-04,16519,0.0001,0.9,100,3,0.004587155963302725,False,12416,14591,False
17,wuf50-04,16519,0.0001,0.9,100,3,0.00917431192660545,False,6535,10885,False
18,wuf50-04,16519,0.0001,0.9,100,3,0.00917431192660545,False,8793,13143,False
19,wuf50-04,16519,0.0001,0.9,100,3,0.0,False,15678,15678,True
20,wuf50-05,15255,0.0001,0.9,100,3,0.0,False,13544,13544,True
21,wuf50-05,15255,0.0001,0.9,100,3,0.0,False,12573,12573,True
22,wuf50-05,15255,0.0001,0.9,100,3,0.0,False,13629,13629,True
23,wuf50-05,15255,0.0001,0.9,100,3,0.0,False,13448,13448,True
24,wuf50-05,15255,0.0001,0.9,100,3,0.0,False,12737,12737,True
25,wuf50-06,4424,0.0001,0.9,100,3,0.004587155963302725,False,3832,4321,False
26,wuf50-06,4424,0.0001,0.9,100,3,0.004587155963302725,False,3432,3921,False
27,wuf50-06,4424,0.0001,0.9,100,3,0.00917431192660545,False,2618,3596,False
28,wuf50-06,4424,0.0001,0.9,100,3,0.004587155963302725,False,3028,3517,False
29,wuf50-06,4424,0.0001,0.9,100,3,0.004587155963302725,False,3027,3516,False
30,wuf50-07,30607,0.0001,0.9,100,3,0.00917431192660545,False,16251,23139,False
31,wuf50-07,30607,0.0001,0.9,100,3,0.00917431192660545,False,18629,25517,False
32,wuf50-07,30607,0.0001,0.9,100,3,0.00917431192660545,False,15080,21968,False
33,wuf50-07,30607,0.0001,0.9,100,3,0.004587155963302725,False,21948,25392,False
34,wuf50-07,30607,0.0001,0.9,100,3,0.004587155963302725,False,20652,24096,False
35,wuf50-08,28151,0.0001,0.9,100,3,0.00917431192660545,False,19517,26405,False
36,wuf50-08,28151,0.0001,0.9,100,3,0.013761467889908285,False,11482,21814,False
37,wuf50-08,28151,0.0001,0.9,100,3,0.013761467889908285,False,10913,21245,False
38,wuf50-08,28151,0.0001,0.9,100,3,0.022935779816513735,False,6895,24115,False
39,wuf50-08,28151,0.0001,0.9,100,3,0.004587155963302725,False,19522,22966,False
40,wuf50-09,14681,0.0001,0.9,100,3,0.0,False,12859,12859,True
41,wuf50-09,14681,0.0001,0.9,100,3,0.00917431192660545,False,7842,12000,False
42,wuf50-09,14681,0.0001,0.9,100,3,0.004587155963302725,False,10239,12318,False
43,wuf50-09,14681,0.0001,0.9,100,3,0.004587155963302725,False,11356,13435,False
44,wuf50-09,14681,0.0001,0.9,100,3,0.0,False,12966,12966,True
45,wuf50-010,38456,0.0001,0.9,100,3,0.0,False,36245,36245,True
46,wuf50-010,38456,0.0001,0.9,100,3,0.004587155963302725,False,26683,31105,False
47,wuf50-010,38456,0.0001,0.9,100,3,0.013761467889908285,False,15442,28708,False
48,wuf50-010,38456,0.0001,0.9,100,3,0.00917431192660545,False,23888,32732,False
49,wuf50-010,38456,0.0001,0.9,100,3,0.004587155963302725,False,26837,31259,False
