,instance,init_temperature,min_temperature,cooling_coefficient,equilibrium,cost_coefficient,relative_absolute_error,is_instance_optimal,cost,weight,is_solution
0,wuf50-01,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999641154196591099636327773,19392,True
1,wuf50-01,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953743721859763556892931516,19243,False
2,wuf50-01,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999571493197717485928879479,19240,True
3,wuf50-01,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999433087792060992160751311,18938,True
4,wuf50-01,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999432629496015625337367101,18937,True
5,wuf50-02,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953765937204757145484131037,23484,False
6,wuf50-02,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999583947503339847608441258,23479,True
7,wuf50-02,100000.0,0.0001,0.9,200,1e-05,0.0,True,0.9999990377640496580111109920,24366,True
8,wuf50-02,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9952145256939680370065339943,19947,False
9,wuf50-02,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953561118409594875917981693,23037,False
10,wuf50-03,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999333253690371443219727018,21156,True
11,wuf50-03,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999403365157981914429560080,21309,True
12,wuf50-03,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999638903029562334970928098,21823,True
13,wuf50-03,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999426735647186273106371607,21360,True
14,wuf50-03,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999259018018783885468139071,20994,True
15,wuf50-04,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999614508435687708582005474,15678,True
16,wuf50-04,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9952783929778013328577897956,13510,False
17,wuf50-04,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9952906315328157454430975584,13777,False
18,wuf50-04,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999614508435687708582005474,15678,True
19,wuf50-04,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999780439406295978462648620,16040,True
20,wuf50-05,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999487509464228918316542317,14137,True
21,wuf50-05,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999425167145029305826087278,14001,True
22,wuf50-05,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999316068086430961104894728,13763,True
23,wuf50-05,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999349531243060231926582373,13836,True
24,wuf50-05,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999595233324610496286488977,14372,True
25,wuf50-06,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953870367946441166390546093,3841,False
26,wuf50-06,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9954015294113438867063882383,4157,False
27,wuf50-06,100000.0,0.0001,0.9,200,1e-05,0.0,True,0.9999989910203562881970408848,4402,True
28,wuf50-06,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953943289657050261570839709,4000,False
29,wuf50-06,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9954052901536520656133902701,4239,False
30,wuf50-07,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9952176298828206212871757620,26205,False
31,wuf50-07,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9998662873116919729465638877,27688,True
32,wuf50-07,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9998418718053992773225067125,27155,True
33,wuf50-07,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9998610652334230407291203206,27574,True
34,wuf50-07,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9998317483027901807040723518,26934,True
35,wuf50-08,100000.0,0.0001,0.9,200,1e-05,0.00917431192660545,False,0.9906262310773996609658469367,23539,False
36,wuf50-08,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953387707393091386114301594,26405,False
37,wuf50-08,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999725580979197753044120426,27552,True
38,wuf50-08,100000.0,0.0001,0.9,200,1e-05,0.00917431192660545,False,0.9907575307290890908634802561,26405,False
39,wuf50-08,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953914097134163484109470653,27554,False
40,wuf50-09,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953417143479535050058314197,13062,False
41,wuf50-09,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999138186440803112270111278,12801,True
42,wuf50-09,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999297255220081401188216945,13148,True
43,wuf50-09,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953753159085328145293816945,13795,False
44,wuf50-09,100000.0,0.0001,0.9,200,1e-05,0.004587155963302725,False,0.9953270451809884848627802074,12742,False
45,wuf50-010,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9998416996829139685711677123,34999,True
46,wuf50-010,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999455084242602487689644886,37266,True
47,wuf50-010,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9999195447911136131869327286,36699,True
48,wuf50-010,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9998226047357850482143456536,34582,True
49,wuf50-010,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9998857966471471432898565745,35962,True
50,wuf50-01,100000.0,0.0001,0.9,200,1e-05,0.0,False,0.9997280276502653783729912072,258960,True
