,instance,init_temperature,min_temperature,cooling_coefficient,equilibrium,cost_coefficient,relative_absolute_error,is_instance_optimal,cost,weight,is_solution
0,wuf20-01,6220,0.0001,0.9,80,5,0.0,True,2293,2293,True
1,wuf20-01,6220,0.0001,0.9,80,5,0.0,False,2177,2177,True
2,wuf20-01,6220,0.0001,0.9,80,5,0.0,False,2177,2177,True
3,wuf20-01,6220,0.0001,0.9,80,5,0.0,True,2293,2293,True
4,wuf20-01,6220,0.0001,0.9,80,5,0.0,True,2293,2293,True
5,wuf20-02,10380,0.0001,0.9,80,5,0.0,True,3972,3972,True
6,wuf20-02,10380,0.0001,0.9,80,5,0.0,True,3972,3972,True
7,wuf20-02,10380,0.0001,0.9,80,5,0.0,True,3972,3972,True
8,wuf20-02,10380,0.0001,0.9,80,5,0.0,True,3972,3972,True
9,wuf20-02,10380,0.0001,0.9,80,5,0.0,True,3972,3972,True
10,wuf20-03,5340,0.0001,0.9,80,5,0.0,True,4005,4005,True
11,wuf20-03,5340,0.0001,0.9,80,5,0.0,True,4005,4005,True
12,wuf20-03,5340,0.0001,0.9,80,5,0.0,True,4005,4005,True
13,wuf20-03,5340,0.0001,0.9,80,5,0.0,True,4005,4005,True
14,wuf20-03,5340,0.0001,0.9,80,5,0.0,True,4005,4005,True
15,wuf20-04,5340,0.0001,0.9,80,5,0.0,True,2136,2136,True
16,wuf20-04,5340,0.0001,0.9,80,5,0.0,True,2136,2136,True
17,wuf20-04,5340,0.0001,0.9,80,5,0.0,True,2136,2136,True
18,wuf20-04,5340,0.0001,0.9,80,5,0.0,True,2136,2136,True
19,wuf20-04,5340,0.0001,0.9,80,5,0.0,True,2136,2136,True
20,wuf20-05,8180,0.0001,0.9,80,5,0.0,True,3477,3477,True
21,wuf20-05,8180,0.0001,0.9,80,5,0.0,True,3477,3477,True
22,wuf20-05,8180,0.0001,0.9,80,5,0.0,True,3477,3477,True
23,wuf20-05,8180,0.0001,0.9,80,5,0.0,True,3477,3477,True
24,wuf20-05,8180,0.0001,0.9,80,5,0.0,True,3477,3477,True
25,wuf20-06,6720,0.0001,0.9,80,5,0.0,True,4368,4368,True
26,wuf20-06,6720,0.0001,0.9,80,5,0.0,False,4200,4200,True
27,wuf20-06,6720,0.0001,0.9,80,5,0.0,True,4368,4368,True
28,wuf20-06,6720,0.0001,0.9,80,5,0.0,False,4200,4200,True
29,wuf20-06,6720,0.0001,0.9,80,5,0.0,True,4368,4368,True
30,wuf20-07,13960,0.0001,0.9,80,5,0.0,True,6947,6947,True
31,wuf20-07,13960,0.0001,0.9,80,5,0.0,True,6947,6947,True
32,wuf20-07,13960,0.0001,0.9,80,5,0.0,False,6522,6522,True
33,wuf20-07,13960,0.0001,0.9,80,5,0.0,True,6947,6947,True
34,wuf20-07,13960,0.0001,0.9,80,5,0.0,True,6947,6947,True
35,wuf20-08,13960,0.0001,0.9,80,5,0.0,True,3839,3839,True
36,wuf20-08,13960,0.0001,0.9,80,5,0.0,True,3839,3839,True
37,wuf20-08,13960,0.0001,0.9,80,5,0.0,True,3839,3839,True
38,wuf20-08,13960,0.0001,0.9,80,5,0.0,False,3664,3664,True
39,wuf20-08,13960,0.0001,0.9,80,5,0.0,True,3839,3839,True
40,wuf20-09,23160,0.0001,0.9,80,5,0.01098901098901095,False,5792,11582,False
41,wuf20-09,23160,0.0001,0.9,80,5,0.01098901098901095,False,5792,11582,False
42,wuf20-09,23160,0.0001,0.9,80,5,0.0,True,12738,12738,True
43,wuf20-09,23160,0.0001,0.9,80,5,0.01098901098901095,False,6949,12739,False
44,wuf20-09,23160,0.0001,0.9,80,5,0.0,True,12738,12738,True
45,wuf20-010,8000,0.0001,0.9,80,5,0.0,True,4399,4399,True
46,wuf20-010,8000,0.0001,0.9,80,5,0.0,True,4399,4399,True
47,wuf20-010,8000,0.0001,0.9,80,5,0.0,True,4399,4399,True
48,wuf20-010,8000,0.0001,0.9,80,5,0.0,True,4399,4399,True
49,wuf20-010,8000,0.0001,0.9,80,5,0.0,True,4399,4399,True
50,wuf20-01,94060,0.0001,0.9,80,5,0.0,True,34684,34684,True
51,wuf20-01,94060,0.0001,0.9,80,5,0.0,True,34684,34684,True
52,wuf20-01,94060,0.0001,0.9,80,5,0.0,True,34684,34684,True
53,wuf20-01,94060,0.0001,0.9,80,5,0.0,True,34684,34684,True
54,wuf20-01,94060,0.0001,0.9,80,5,0.0,True,34684,34684,True
55,wuf20-02,48020,0.0001,0.9,80,5,0.0,True,18379,18379,True
56,wuf20-02,48020,0.0001,0.9,80,5,0.0,True,18379,18379,True
57,wuf20-02,48020,0.0001,0.9,80,5,0.0,True,18379,18379,True
58,wuf20-02,48020,0.0001,0.9,80,5,0.0,True,18379,18379,True
59,wuf20-02,48020,0.0001,0.9,80,5,0.0,False,18213,18213,True
60,wuf20-03,48020,0.0001,0.9,80,5,0.0,True,36015,36015,True
61,wuf20-03,48020,0.0001,0.9,80,5,0.0,True,36015,36015,True
62,wuf20-03,48020,0.0001,0.9,80,5,0.0,True,36015,36015,True
63,wuf20-03,48020,0.0001,0.9,80,5,0.0,True,36015,36015,True
64,wuf20-03,48020,0.0001,0.9,80,5,0.0,True,36015,36015,True
